action,action_reason,classification_confidence,classification_status,dispute_id,elapsed_s,expected_outcome,failure_kind,final_score,friendly_fraud_suspect,outcome,predicted_category,suspicion_score,true_category,vague_description,verdict
request_more_evidence,insufficient_evidence,0.786,auto_classified,D-005488,0.029,favor_cardholder,deferred,0.19,False,inconclusive,CR-06,0.0,CR-06,,deferred
request_more_evidence,insufficient_evidence,0.786,auto_classified,D-005491,0.024,favor_cardholder,deferred,0.085,False,inconclusive,CR-06,0.0,CR-06,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-005496,0.023,favor_merchant,deferred,-0.084,False,inconclusive,SP-01,0.0,SP-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.93,auto_classified,D-005497,0.045,favor_cardholder,deferred,0.038,False,escalate,QD-03,0.0,QD-03,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005499,0.021,favor_cardholder,deferred,-0.053,False,inconclusive,,0.0,BA-02,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-005500,0.024,favor_cardholder,deferred,-0.03,False,inconclusive,AR-01,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-005502,0.023,favor_merchant,deferred,-0.195,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005507,0.024,favor_cardholder,deferred,0.402,False,inconclusive,NR-05,0.0,NR-05,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-005508,0.023,favor_cardholder,deferred,0.402,False,inconclusive,NR-03,0.0,NR-03,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-005509,0.03,favor_cardholder,deferred,0.071,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005513,0.048,favor_merchant,deferred,-0.081,False,inconclusive,QD-02,0.0,QD-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005515,0.047,favor_merchant,deferred,0.031,False,escalate,QD-05,0.0,QD-05,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-005517,0.026,favor_cardholder,deferred,0.72,False,escalate,BA-01,0.7,BA-01,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-005520,0.024,favor_cardholder,deferred,0.135,False,inconclusive,AR-02,0.0,AR-02,,deferred
request_more_evidence,insufficient_evidence,0.894,auto_classified,D-005524,0.027,favor_cardholder,deferred,-0.003,False,inconclusive,CR-05,0.0,CR-05,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-005527,0.028,favor_cardholder,deferred,0.55,False,escalate,BA-04,0.6,BA-04,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-005535,0.024,favor_cardholder,deferred,-0.053,False,inconclusive,AR-01,0.0,AR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005537,0.046,favor_merchant,deferred,-0.054,False,escalate,QD-01,0.0,QD-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005539,0.025,favor_cardholder,deferred,0.011,False,escalate,SP-03,0.0,SP-03,,deferred
request_more_evidence,insufficient_evidence,0.786,auto_classified,D-005541,0.029,favor_cardholder,deferred,0.205,False,inconclusive,CR-06,0.0,CR-06,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-005543,0.022,favor_merchant,deferred,0.19,False,inconclusive,CR-01,0.0,CR-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005546,0.022,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,QD-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.947,auto_classified,D-005549,0.022,favor_cardholder,deferred,0.58,False,escalate,NR-04,0.8,NR-04,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-005552,0.023,favor_merchant,deferred,0.045,False,inconclusive,AR-01,0.0,AR-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.954,auto_classified,D-005555,0.025,favor_cardholder,deferred,0.72,False,escalate,BA-01,0.6,BA-01,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-005556,0.024,favor_cardholder,deferred,0.135,False,inconclusive,AR-03,0.0,AR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.93,auto_classified,D-005567,0.027,favor_cardholder,deferred,0.102,False,escalate,SP-06,0.0,SP-06,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005568,0.025,favor_cardholder,deferred,0.365,False,inconclusive,NR-01,0.0,NR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005570,0.026,favor_cardholder,deferred,-0.005,False,escalate,SP-03,0.0,SP-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005571,0.049,favor_cardholder,deferred,0.046,False,escalate,QD-03,0.0,QD-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.939,auto_classified,D-005573,0.027,favor_cardholder,deferred,-0.002,False,escalate,BA-03,0.0,BA-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005575,0.048,favor_merchant,deferred,-0.054,False,escalate,QD-01,0.0,QD-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.753,auto_classified,D-005577,0.026,favor_cardholder,deferred,0.402,False,escalate,NR-03,0.6,NR-03,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005584,0.026,favor_cardholder,deferred,-0.11,False,inconclusive,SP-02,0.0,SP-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005586,0.024,favor_merchant,deferred,-0.23,False,escalate,BA-05,0.0,BA-05,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-005587,0.025,favor_cardholder,deferred,-0.053,False,inconclusive,AR-01,0.0,AR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005593,0.047,favor_merchant,deferred,-0.015,False,escalate,QD-06,0.0,QD-06,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005594,0.027,favor_cardholder,deferred,-0.053,False,inconclusive,,0.0,BA-07,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005597,0.023,favor_merchant,deferred,0.365,False,inconclusive,NR-03,0.0,NR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005598,0.024,favor_cardholder,deferred,-0.08,False,escalate,BA-08,0.0,BA-08,,deferred
escalate_to_analyst,integrity_signals_detected,0.05,unclassified,D-005601,0.024,favor_cardholder,deferred,0.158,False,escalate,,0.6,CR-03,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005603,0.025,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,AR-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005605,0.023,favor_cardholder,deferred,0.011,False,escalate,SP-03,0.0,SP-03,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005614,0.023,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,QD-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.947,auto_classified,D-005615,0.046,favor_merchant,deferred,0.019,False,escalate,QD-04,0.0,QD-04,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-005618,0.026,favor_merchant,deferred,-0.11,False,inconclusive,BA-03,0.0,BA-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005619,0.047,favor_cardholder,deferred,0.019,False,escalate,QD-04,0.0,QD-04,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-005621,0.026,favor_merchant,deferred,0.085,False,inconclusive,CR-01,0.0,CR-01,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-005627,0.025,favor_merchant,deferred,0.068,False,inconclusive,AR-01,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005628,0.025,favor_cardholder,deferred,0.18,False,inconclusive,,0.0,CR-04,,deferred
escalate_to_analyst,integrity_signals_detected,0.954,auto_classified,D-005629,0.027,favor_cardholder,deferred,0.72,False,escalate,BA-01,0.7,BA-01,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-005630,0.026,favor_merchant,deferred,-0.087,False,inconclusive,AR-03,0.0,AR-03,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-005633,0.024,favor_merchant,deferred,-0.068,False,inconclusive,AR-02,0.0,AR-02,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005644,0.026,favor_cardholder,deferred,0.117,False,inconclusive,CR-04,0.0,CR-04,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.753,auto_classified,D-005645,0.024,favor_cardholder,deferred,0.185,False,escalate,NR-01,0.5,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005647,0.026,favor_cardholder,deferred,-0.053,False,inconclusive,,0.0,AR-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-005648,0.027,favor_cardholder,deferred,0.402,False,escalate,NR-03,0.7,NR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005649,0.042,favor_merchant,deferred,-0.054,False,escalate,QD-01,0.0,QD-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005651,0.048,favor_cardholder,deferred,0.019,False,escalate,QD-04,0.0,QD-04,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005652,0.026,favor_cardholder,deferred,-0.03,False,inconclusive,,0.0,SP-03,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-005654,0.024,favor_cardholder,deferred,-0.03,False,inconclusive,AR-01,0.0,AR-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-005658,0.029,favor_cardholder,deferred,0.132,False,escalate,CR-04,0.8,CR-04,,deferred
escalate_to_analyst,integrity_signals_detected,0.786,auto_classified,D-005661,0.024,favor_merchant,deferred,-0.45,False,escalate,BA-06,0.6,BA-06,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.947,auto_classified,D-005664,0.046,favor_merchant,deferred,0.019,False,escalate,QD-04,0.0,QD-04,,deferred
escalate_to_analyst,integrity_signals_detected,0.947,auto_classified,D-005665,0.025,favor_merchant,deferred,-0.085,False,escalate,SP-05,0.6,SP-05,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-005670,0.027,favor_cardholder,deferred,0.55,False,escalate,BA-04,0.6,BA-04,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-005673,0.028,favor_merchant,deferred,0.045,False,inconclusive,AR-01,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-005675,0.023,favor_merchant,deferred,0.045,False,inconclusive,AR-01,0.0,AR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005676,0.043,favor_merchant,deferred,-0.046,False,escalate,QD-01,0.0,QD-01,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005680,0.023,favor_cardholder,deferred,0.402,False,inconclusive,NR-03,0.0,NR-03,,deferred
escalate_to_analyst,integrity_signals_detected,0.93,auto_classified,D-005681,0.023,favor_cardholder,deferred,0.318,False,escalate,CR-01,0.6,CR-01,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-005682,0.023,favor_cardholder,deferred,0.365,False,inconclusive,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-005684,0.023,favor_cardholder,deferred,0.135,False,inconclusive,AR-02,0.0,AR-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.753,auto_classified,D-005685,0.024,favor_cardholder,deferred,0.225,False,escalate,NR-01,0.0,NR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005686,0.024,favor_merchant,deferred,-0.115,False,escalate,BA-08,0.0,BA-08,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005687,0.045,favor_cardholder,deferred,0.019,False,escalate,QD-04,0.0,QD-04,,deferred
escalate_to_analyst,integrity_signals_detected,0.05,unclassified,D-005688,0.024,favor_cardholder,deferred,0.158,False,escalate,,0.6,AR-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005689,0.047,favor_merchant,deferred,0.277,False,escalate,QD-05,0.0,QD-05,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-005690,0.048,favor_cardholder,deferred,0.531,False,inconclusive,QD-02,0.0,QD-02,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005691,0.025,favor_cardholder,deferred,-0.053,False,inconclusive,,0.0,BA-06,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.93,auto_classified,D-005695,0.038,favor_merchant,deferred,-0.043,False,escalate,QD-06,0.0,QD-06,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005699,0.048,favor_cardholder,deferred,0.038,False,escalate,QD-03,0.0,QD-03,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005700,0.042,favor_cardholder,deferred,0.168,False,inconclusive,QD-05,0.0,QD-05,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005703,0.025,favor_cardholder,deferred,-0.053,False,inconclusive,,0.0,SP-03,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005707,0.023,favor_merchant,deferred,-0.1,False,inconclusive,SP-05,0.0,SP-05,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-005708,0.021,favor_merchant,deferred,-0.068,False,inconclusive,AR-02,0.0,AR-02,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-005712,0.021,favor_merchant,deferred,-0.23,False,escalate,BA-05,0.7,BA-05,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005713,0.04,favor_cardholder,deferred,0.038,False,escalate,QD-03,0.0,QD-03,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005714,0.021,favor_merchant,deferred,-0.053,False,inconclusive,,0.0,BA-07,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005717,0.02,favor_cardholder,deferred,0.387,False,inconclusive,NR-05,0.0,NR-05,,deferred
escalate_to_analyst,integrity_signals_detected,0.93,auto_classified,D-005724,0.039,favor_cardholder,deferred,0.524,False,escalate,QD-02,0.6,QD-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.93,auto_classified,D-005726,0.038,favor_cardholder,deferred,0.038,False,escalate,QD-03,0.0,QD-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005727,0.043,favor_merchant,deferred,-0.054,False,escalate,QD-01,0.0,QD-01,,deferred
request_more_evidence,insufficient_evidence,0.894,auto_classified,D-005732,0.021,favor_cardholder,deferred,0.012,False,inconclusive,CR-05,0.0,CR-05,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005733,0.022,favor_merchant,deferred,-0.108,False,escalate,QD-03,0.0,QD-03,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005740,0.04,favor_merchant,deferred,-0.081,False,inconclusive,QD-02,0.0,QD-02,,deferred
escalate_to_analyst,integrity_signals_detected,0.93,auto_classified,D-005743,0.022,favor_cardholder,deferred,0.302,False,escalate,CR-01,0.6,CR-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005745,0.021,favor_merchant,deferred,0.158,False,inconclusive,,0.0,QD-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005747,0.04,favor_merchant,deferred,0.024,False,escalate,QD-05,0.0,QD-05,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005753,0.02,favor_cardholder,deferred,0.387,False,inconclusive,NR-03,0.0,NR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005755,0.041,favor_cardholder,deferred,0.046,False,escalate,QD-03,0.0,QD-03,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-005759,0.027,favor_cardholder,deferred,0.365,False,inconclusive,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005761,0.028,favor_cardholder,deferred,0.158,False,inconclusive,,0.0,CR-06,,deferred
request_more_evidence,insufficient_evidence,0.907,auto_classified,D-005762,0.027,favor_cardholder,deferred,0.387,False,inconclusive,NR-05,0.0,NR-05,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-005763,0.026,favor_cardholder,deferred,0.135,False,inconclusive,AR-03,0.0,AR-03,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-005764,0.026,favor_merchant,deferred,-0.198,False,escalate,NR-01,0.7,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-005767,0.03,favor_cardholder,deferred,0.086,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-005776,0.02,favor_merchant,deferred,-0.09,False,inconclusive,AR-02,0.0,AR-02,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005777,0.034,favor_cardholder,deferred,0.168,False,inconclusive,QD-05,0.0,QD-05,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-005778,0.021,favor_merchant,deferred,0.19,False,inconclusive,CR-01,0.0,CR-01,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-005779,0.022,favor_merchant,deferred,0.365,False,inconclusive,NR-03,0.0,NR-03,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005780,0.021,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,CR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.93,auto_classified,D-005782,0.041,favor_cardholder,deferred,0.046,False,escalate,QD-03,0.0,QD-03,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005783,0.021,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,QD-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005784,0.038,favor_merchant,deferred,-0.046,False,escalate,QD-01,0.0,QD-01,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-005787,0.02,favor_cardholder,deferred,0.38,False,inconclusive,NR-01,0.0,NR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005788,0.022,favor_cardholder,deferred,-0.08,False,escalate,BA-08,0.0,BA-08,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-005792,0.041,favor_merchant,deferred,-0.054,False,escalate,QD-01,0.7,QD-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005795,0.02,favor_cardholder,deferred,0.225,False,escalate,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-005797,0.022,favor_cardholder,deferred,-0.095,False,inconclusive,SP-01,0.0,SP-01,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005799,0.024,favor_cardholder,deferred,0.117,False,inconclusive,CR-04,0.0,CR-04,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-005800,0.02,favor_cardholder,deferred,0.72,False,escalate,BA-01,0.6,BA-01,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-005803,0.02,favor_cardholder,deferred,-0.053,False,inconclusive,AR-01,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005806,0.02,favor_cardholder,deferred,0.387,False,inconclusive,NR-03,0.0,NR-03,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005809,0.023,favor_cardholder,deferred,-0.053,False,inconclusive,,0.0,BA-02,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005811,0.022,favor_cardholder,deferred,0.365,False,inconclusive,NR-01,0.0,NR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.814,auto_classified,D-005814,0.021,favor_merchant,deferred,-0.23,False,escalate,BA-05,0.0,BA-05,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-005817,0.038,favor_cardholder,deferred,0.559,False,escalate,QD-01,0.8,QD-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.753,auto_classified,D-005818,0.022,favor_cardholder,deferred,0.24,False,escalate,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-005820,0.04,favor_cardholder,deferred,0.449,False,inconclusive,QD-02,0.0,QD-02,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-005821,0.022,favor_merchant,deferred,0.045,False,inconclusive,AR-01,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-005823,0.02,favor_cardholder,deferred,0.365,False,inconclusive,NR-01,0.0,NR-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.786,auto_classified,D-005830,0.021,favor_cardholder,deferred,0.6,False,escalate,BA-02,0.6,BA-02,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005832,0.02,favor_merchant,deferred,-0.053,False,inconclusive,,0.0,BA-02,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-005834,0.021,favor_cardholder,deferred,0.387,False,escalate,NR-03,0.8,NR-03,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005836,0.022,favor_cardholder,deferred,0.402,False,inconclusive,NR-03,0.0,NR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005839,0.039,favor_cardholder,deferred,0.026,False,escalate,QD-04,0.0,QD-04,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005841,0.021,favor_merchant,deferred,0.135,False,inconclusive,,0.0,QD-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005842,0.038,favor_merchant,deferred,-0.107,False,escalate,QD-01,0.0,QD-01,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005844,0.021,favor_merchant,deferred,0.365,False,inconclusive,NR-03,0.0,NR-03,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-005845,0.021,favor_cardholder,deferred,-0.053,False,inconclusive,AR-01,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-005849,0.025,favor_cardholder,deferred,0.135,False,inconclusive,AR-03,0.0,AR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005852,0.02,favor_cardholder,deferred,-0.08,False,escalate,BA-08,0.0,BA-08,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005856,0.019,favor_merchant,deferred,-0.053,False,inconclusive,,0.0,BA-02,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005858,0.021,favor_cardholder,deferred,0.158,False,inconclusive,,0.0,QD-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005859,0.02,favor_cardholder,deferred,-0.053,False,inconclusive,,0.0,SP-03,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005865,0.042,favor_merchant,deferred,-0.081,False,inconclusive,QD-02,0.0,QD-02,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-005866,0.022,favor_cardholder,deferred,-0.095,False,inconclusive,SP-01,0.0,SP-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005868,0.022,favor_merchant,deferred,-0.053,False,inconclusive,,0.0,BA-02,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-005870,0.022,favor_merchant,deferred,0.19,False,inconclusive,CR-01,0.0,CR-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005876,0.019,favor_cardholder,deferred,-0.053,False,inconclusive,,0.0,SP-03,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-005878,0.023,favor_cardholder,deferred,0.071,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005881,0.025,favor_merchant,deferred,0.18,False,inconclusive,,0.0,AR-02,,deferred
request_more_evidence,insufficient_evidence,0.907,auto_classified,D-005882,0.022,favor_cardholder,deferred,0.387,False,inconclusive,NR-05,0.0,NR-05,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-005889,0.02,favor_cardholder,deferred,0.135,False,inconclusive,AR-02,0.0,AR-02,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-005893,0.023,favor_cardholder,deferred,-0.03,False,inconclusive,AR-01,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.907,auto_classified,D-005896,0.021,favor_cardholder,deferred,0.387,False,inconclusive,NR-05,0.0,NR-05,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005897,0.02,favor_cardholder,deferred,0.402,False,inconclusive,NR-03,0.0,NR-03,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-005898,0.019,favor_cardholder,deferred,0.387,False,escalate,NR-03,0.6,NR-03,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005900,0.02,favor_cardholder,deferred,0.06,False,inconclusive,SP-04,0.0,SP-04,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005903,0.02,favor_cardholder,deferred,-0.053,False,inconclusive,,0.0,BA-03,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-005904,0.041,favor_cardholder,deferred,0.457,False,inconclusive,QD-02,0.0,QD-02,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-005906,0.042,favor_cardholder,deferred,0.506,False,escalate,QD-01,0.7,QD-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.753,auto_classified,D-005907,0.021,favor_cardholder,deferred,-0.002,False,escalate,BA-03,0.0,BA-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-005912,0.04,favor_merchant,deferred,0.284,False,escalate,QD-05,0.0,QD-05,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.716,auto_classified,D-005914,0.022,favor_merchant,deferred,0.143,False,escalate,SP-07,0.0,SP-07,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-005917,0.022,favor_cardholder,deferred,-0.1,False,inconclusive,SP-05,0.0,SP-05,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005918,0.022,favor_cardholder,deferred,0.387,False,inconclusive,NR-05,0.0,NR-05,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005919,0.021,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,CR-05,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005920,0.021,favor_cardholder,deferred,0.38,False,inconclusive,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-005921,0.044,favor_cardholder,deferred,0.602,False,inconclusive,QD-02,0.0,QD-02,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005922,0.022,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,CR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.753,auto_classified,D-005924,0.019,favor_merchant,deferred,-0.198,False,escalate,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-005930,0.019,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,CR-02,,deferred
